user_id,avg_purchase_amount,purchase_frequency,days_since_last_purchase,total_purchases,category_preference_fashion,category_preference_electronics,category_preference_home,session_duration_avg,cart_abandonment_rate,discount_sensitivity,device_mobile_ratio,time_since_registration_days
14,23.8687625248947,5.318106664092891,0,0,0.22216713017595857,0.11011152973597507,0.3802260921922671,365.8755429141157,0.06059049277778728,0.22518743782318434,0.6473058009348318,81
15,20.067898874966335,3.2056304236104918,15,9,0.4689296466737905,0.2078622928256903,0.3687940320569474,284.8651588014986,0.34782084959024984,0.07841429625330644,0.5461053022427963,211
16,20.261142283225706,1.57576078601011,4,4,0.672054538311683,0.16922702350254973,0.4249144231003006,404.50179912113356,0.3295157434446587,0.46173927932017345,0.8640854976724143,118
17,36.27537294604771,2.179473149723952,2,2,0.07367979081091518,0.4010923475512659,0.582613527701341,332.0226034966072,0.4175789364225434,0.009450975310604544,0.39047509274688996,347
18,74.39278308608544,3.4764480412422967,19,5,0.5918390125662693,0.21746134888573168,0.7686040754352726,245.6841276319294,0.2375992945329269,0.19706806915092875,0.3992024210715868,135
19,56.55370667803366,3.0508209627498624,14,3,0.18061790193632088,0.2268716152712044,0.8079573772272336,367.68750784375374,0.02083828523282011,0.42154830234504526,0.626224559427459,260
20,34.42229925539415,4.110151238583872,12,2,0.47615126298715993,0.2923892438214601,0.46033134183294955,236.5290438991765,0.16105344587530548,0.3664612408367292,0.8502286010632943,275
21,94.63708738997987,2.3841138620236766,23,5,0.5992949703182691,0.12213252017704315,0.6896356401903039,233.17361679285148,0.2997167838673972,0.14545702267793992,0.19384436147384798,207
22,15.023452872733866,3.0555856203808,15,5,0.26733389263722535,0.40289132009835976,0.7670413600983624,377.3260120174806,0.05289066387895038,0.28027659491892903,0.9161925954683093,313
23,34.551551200240226,2.2431198667381724,22,3,0.6849108753629357,0.14924370587846753,0.4311246497565131,320.12713502991664,0.19341978497282108,0.33879659090804093,0.7811216256789695,242
24,45.6277218220847,2.283035041843001,10,4,0.18054775600391473,0.19436411523266714,0.8695961987751257,304.34352381027816,0.01806570704652788,0.294853770186294,0.4879357734944271,344
25,60.893468785977504,6.01389322500987,20,2,0.1436976559723568,0.4539175736532358,0.42816620644405384,269.7631583243187,0.22262516387947628,0.1649634467477479,0.4428495464826757,99
26,153.7936011030912,1.861016376343618,1,9,0.1514350582574827,0.3285004705877993,0.7570441967776675,349.9019872196325,0.08978544937405625,0.2562011005727496,0.8089559215590666,114
27,22.273586212869027,3.3223765339141824,21,13,0.3622061144071603,0.19857845896384033,0.4960678120691589,283.69524545614195,0.18408404194695438,0.6986774712713382,0.6644686396604235,329
28,72.20291550331277,1.535906531023021,26,4,0.35968745726456763,0.29478003764509075,0.6540709690886641,312.09823764189815,0.021394262075373396,0.7226425629042971,0.1260278373276487,15
29,89.75047213097605,5.895945688191788,5,3,0.38380222480959075,0.1358663917437604,0.5768690534890312,232.36548009673106,0.5022222640952824,0.2469265240447219,0.8427963638027265,3
30,4.756384975640855,1.3601113584966544,25,9,0.7807854009837524,0.11012494698524122,0.7757066193515674,296.53975756892675,0.009605456613273678,0.24105721232178678,0.37655391355131274,265
31,93.533302064961,1.4529232450693061,25,2,0.8337271528939041,0.014742337880367938,0.49959463239865165,310.515138444894,0.4964109896555996,0.5780264579643366,0.7368378725671791,47
32,18.696125197741644,4.696325075583426,29,4,0.6954061884404578,0.061099201557001964,0.9676634697179299,332.05881739264424,0.38930186140111994,0.6859152795279947,0.6789221772312233,222
33,6.726393087930424,3.4705488787399066,26,7,0.40876142734297277,0.22987133114097105,0.46405271603126624,320.26685433360404,0.11839372036233217,0.3328337908892283,0.6099431822177136,203
34,297.3687793506931,2.243778179558153,5,3,0.7118211481554758,0.2850064892527697,0.46618359341266724,279.98736837079264,0.05668441330117508,0.2708838991315351,0.4536709700953709,19
35,337.06303424611724,3.80680807328598,13,4,0.42500159411840854,0.28249718450558703,0.4893452484552293,317.083418225175,0.2272022833429929,0.2941976049417157,0.12912885412223032,287
36,165.23315728128767,2.527384697197175,24,7,0.1220886369430697,0.08240976047927191,0.7324795661244522,358.8427411272539,0.27136373934573654,0.39702396346370844,0.30186293456805013,193
37,36.32878599687583,1.9184179202086682,10,3,0.5789366118231003,0.4703984810006579,0.6957161364308622,210.954155435333,0.030487997411711064,0.4770876928888716,0.3984976716317814,315
38,10.277731500250624,2.1777087913042306,7,8,0.5241848208695488,0.3566393026282531,0.1852979577885486,290.07144277305366,0.11020596131306633,0.1231209654921573,0.7967760611111445,10
39,115.27507630986618,5.469541833338392,7,6,0.529127844197235,0.2508125696365688,0.5220970452537426,312.5233384506277,0.018041593364551776,0.8674436479590314,0.5884959576334041,19
40,58.009084258539836,4.320278193633134,0,6,0.3720401011191503,0.422932161451837,0.32381794232631644,244.66420593796104,0.07791446656930832,0.3452748774055117,0.8214374046374711,278
41,13.015223395444863,3.3752894163720697,20,8,0.426070749484199,0.5730465995858235,0.6886389348098354,355.7830114368842,0.45598965852800083,0.180800568456448,0.7288058249338698,332
42,68.35472281341501,2.801225539599779,6,3,0.37913943865278643,0.24958868714643934,0.18243205875255092,335.9700471589889,0.4307992889300125,0.2326887381012618,0.5823271906034587,34
43,3.4993721443479084,2.0469271636460635,5,6,0.4123258189769071,0.5632047219422417,0.7862974568920101,359.88728044166834,0.10663455652795892,0.22555462427844794,0.7429551549056252,265
44,240.04228873930236,1.9782889115756617,20,5,0.9623324749430693,0.05104555669111461,0.7696235283484499,429.58165094127884,0.042248088899525735,0.43202566477233195,0.7852848130903517,231
45,29.94577768406861,4.200987516052238,7,8,0.2608739418311618,0.17751579123978117,0.8814522452179337,319.8083039411413,0.0745116757016872,0.14329519282025133,0.5019035758558813,37
46,108.62557985649804,0.945684310647346,18,10,0.5920703374353306,0.3503941562533695,0.7117193222916002,283.00981752742763,0.23647965805220927,0.7686525333707628,0.25585174507095354,82
47,37.354658165762366,0.6833691093100049,21,2,0.5205915603686504,0.12456016218125912,0.43747714765442275,356.3145219845527,0.2629555349163005,0.1884765804126281,0.8584266501121536,31
48,73.41108959092286,3.7337115119161544,20,4,0.8792372697848716,0.24723915206372926,0.2522329795693089,264.72220220575014,0.016134961286115364,0.021858294244838802,0.9565233019115857,53
49,79.12237979817975,1.8149745939782989,23,6,0.4705113396239019,0.10592402660958432,0.6255006411014467,327.847272817562,0.1308404002497678,0.19868370060983132,0.6317675298857668,224
50,20.438859950790576,4.68820350820886,19,4,0.6990875443996214,0.16754030337278006,0.3063833066230296,362.20969545864745,0.5193715925117436,0.46673059560452673,0.44416458627553257,312
51,349.28071327362267,4.418376196321603,7,6,0.6062450872359545,0.3050169078989526,0.9447876038130514,349.9314787062319,0.5434184701048216,0.4537534370279291,0.799147488603666,106
52,149.22453771381407,2.7311956524215826,25,4,0.4142316124223469,0.1865944053776359,0.28067642699753403,384.44071536290403,0.4406168063905524,0.2498909432856834,0.7260819732563336,24
53,280.50944192915824,4.4173923258299155,13,7,0.8478391186543326,0.2218326908713761,0.18315900384055803,283.60710867297934,0.13734561484654645,0.6759843571186265,0.8949269930814052,44
54,225.21519975341965,4.514994659346463,17,5,0.5201874526192058,0.32704051603094847,0.5117032814038343,342.5433473273655,0.012141997438223804,0.19716929831309002,0.6824601455780724,117
55,91.1054412383275,5.143025110676812,24,1,0.11998313235982425,0.31409754303406917,0.4835111452242362,305.56844119453626,0.2828984777780054,0.5373219754196268,0.7857998106415042,293
56,254.9435379269405,1.9848042283768557,28,4,0.04267628298779408,0.1207486489096939,0.6894743524317555,315.1943738642656,0.05948555875502551,0.5141011419048027,0.6284909634327713,124
57,9.265545895311563,0.5624495924290872,15,12,0.8990755780967453,0.19953484570458002,0.774990478563418,315.19731045048655,0.011145793283036456,0.4410536883927242,0.445303675291056,35
58,21.813469463126744,0.13096916111202184,8,10,0.5027823664640398,0.41291530949400196,0.6572277189068387,332.33462677220564,0.20810611386334157,0.2729169149606383,0.6907108425632745,343
59,4.628196568683196,4.422153449338335,14,4,0.5633592020673927,0.3768759260278368,0.7001547611536015,297.99458466625,0.6915234357281558,0.5029510538046037,0.1312945421657491,166
60,39.35320868030868,2.5632882334803817,29,3,0.8577123156752554,0.05485603682988548,0.7822203370272257,214.77353039089058,0.5525594525320751,0.22710215071772571,0.7692309968600056,268
61,49.21302917942186,1.2008037150759632,25,6,0.7255259655484977,0.040249323022064847,0.48700703469282375,309.252910984381,0.023534225054331545,0.3072120959297041,0.780033040154399,193
62,31.65604432088257,2.906548683413762,9,6,0.7031312334742897,0.22377955096767133,0.29270418055530284,321.7056587257772,0.06070479794998013,0.41794979659372095,0.30741522856519216,123
63,176.45578652409338,2.48426499061781,28,5,0.45586036069888003,0.16047920844958638,0.6413223608543432,297.4879982090198,0.54339737143655,0.5432978877562862,0.8099289502056379,270
64,44.12269995298701,2.7311496256388508,21,2,0.48415858696316183,0.41044618383603904,0.16318835156659992,326.1290171871171,0.15362960868046385,0.19993808851048936,0.6287002966492661,57
65,32.98028401342492,2.3103274537339664,15,9,0.2338345212588976,0.2187854948217684,0.7083932272092991,292.5911722139186,0.25194812141997974,0.5355246473760998,0.3821623806490125,58
66,78.2407083207746,3.977583849607771,3,6,0.49884472482697856,0.26724363287033825,0.6294273123164211,283.7314462246998,0.022390492531742214,0.33246964461329664,0.4314582077424274,307
67,15.189814782062886,1.2280995074610728,19,4,0.02301226124196733,0.3648368841189122,0.21453296880855235,383.46521446720874,0.17237704915406446,0.5108846197391723,0.6351542364495144,216
68,162.04835957747312,2.4431246570620364,12,6,0.5177858986715256,0.048720280905658414,0.6971940648648332,435.42239252054617,0.34067446994242195,0.6143526248686144,0.7313662561894125,68
69,7.747586881130901,1.6905503117317644,21,8,0.24108851734944653,0.4309051625900051,0.8513895748470948,352.776656952308,0.10055869697301158,0.7008810860615136,0.29504504485085553,243
70,433.41463395873194,3.630143517577401,4,2,0.8457258212497919,0.21864487128349777,0.8736643114848649,265.52599031128466,0.02496670888433412,0.11778104978114272,0.7232846982613627,102
71,147.94837762415114,1.5939157930324253,21,2,0.36815789349538,0.30009690756465424,0.46777116374272076,313.50014418909547,0.2416844874060516,0.3360397510409322,0.6505427239557852,4
72,22.153944050588596,0.9801246109614241,6,6,0.8887435061397462,0.09099460458989016,0.6834087908235877,309.00297635292515,0.008717539192113667,0.17434157653334992,0.6747898589230723,298
73,0.5537420375935475,3.2587444392919904,22,6,0.44455590973589665,0.07868597164604292,0.823723826504201,340.24324256261394,0.386166764414896,0.15919033183185866,0.8075916308396646,263
74,168.9896777486126,3.065108052415546,8,4,0.46259791567389486,0.34639881667912975,0.8149818604814894,311.28941968019495,0.5360147480691126,0.03987472040157099,0.8824396709288359,240
75,122.70959073870446,0.7671218365016587,7,9,0.24880852247267338,0.04723435112309006,0.7301996950223133,336.90281196856785,0.02881593079705708,0.5906467465463116,0.5952482575812057,333
76,130.5662908787999,4.728620841435421,28,3,0.23476011850180345,0.0762055067907507,0.7159898768117143,407.30319517427483,0.3759622713668559,0.7455234116081664,0.7201284664580987,348
77,147.52145260435134,3.1570110112731165,15,5,0.5772777150639596,0.08197631357305073,0.12313609907083221,189.39969563012886,0.3204197874969823,0.21986219036681545,0.48853992000193874,221
78,7.692926551379635,2.0630964194203893,5,8,0.31251961816154034,0.08710182489378282,0.5119763022912508,269.6238129247845,0.01538521764758086,0.38809818024495063,0.5744284139554173,318
79,44.38926724162325,0.3867293865424374,27,5,0.3198041601667399,0.001282996468586451,0.32943985066506987,357.5649228272905,0.020393868655723978,0.30247442994298623,0.30583885610923656,228
80,12.315010460444965,4.1686700560783665,15,5,0.9130664392178931,0.1662864472215985,0.8663959330800356,297.34730917702666,0.11753279899550097,0.6562225583679638,0.43858757985823027,31
81,198.85295716582226,3.052640817200645,5,7,0.767021906845869,0.37418593105344716,0.6897319338459837,335.5662928381828,0.1259160061249058,0.4201273474425946,0.24002845040374254,352
82,97.63011917123741,3.60409463644948,13,4,0.22263273576412906,0.03650775437058958,0.5626100993830351,288.6119364693289,0.32622722438017354,0.18922576422617965,0.32004822102142255,23
83,40.1818801251301,3.1965237212640534,20,6,0.6112644161476323,0.24522475802298377,0.8380703535821334,393.6101157699354,0.0722530968215432,0.13808364284211033,0.163800395700048,305
84,6.566806580478289,0.6039203154803854,0,5,0.7332165341972917,0.3834227806197189,0.643913194225629,369.67650942827214,0.23048412923861214,0.9000034665287026,0.8294284941459854,186
85,37.24883504103537,2.176756192715158,24,6,0.754454677931099,0.23604387052686973,0.3438126901983281,317.9216184924807,0.40227618853747354,0.38906288293238733,0.43119901835798685,127
86,39.331421318413135,4.233910425225104,8,5,0.5251829649551356,0.11653501452035714,0.7743229143396937,400.45289827250804,0.3004824925636493,0.6004680122115091,0.21389313450788536,111
87,130.7875783957741,0.857535961606485,24,5,0.34252516533932775,0.3927064901694439,0.6696278734745379,318.57987678278346,0.09750628895145168,0.5809006019473493,0.3781434325313906,293
88,101.488935892602,2.4114210026316805,26,4,0.5321753851285143,0.2918021529045688,0.40782827526415494,303.97417697661746,0.012169589396728448,0.6203351985986577,0.6003738003321811,148
89,218.22519124015147,1.0682136950093097,23,4,0.2978927234581051,0.2612081109398767,0.3781201368699828,388.2099150929929,0.26320663284070006,0.8743935139076112,0.6291083543124089,150
90,63.90661333763098,3.9399743206671656,12,5,0.8846366498463725,0.039115592051470485,0.6053121523808592,216.04742562033147,0.10914930562315822,0.41048130361832286,0.8998090195250853,173
91,12.73723936155019,2.5572263337086576,25,3,0.802372300835427,0.2381111235088151,0.9367312247426974,310.0708872067852,0.3126584398546837,0.7817791907074337,0.4751248634908253,196
92,124.91263443165994,3.840811292272226,28,5,0.5672554615464723,0.11108100406390214,0.6264828494183694,321.1896012509024,0.01124642725611609,0.18499944277290123,0.8071589834555516,254
93,143.0392753076864,3.6614580595245383,18,7,0.6522832635207616,0.04893748774394775,0.3762738065815893,286.64287913998487,0.30507538522714894,0.936834539504767,0.7785043984363328,167
94,82.38874948858287,5.816434885743039,16,3,0.1173733797913788,0.061012922869521063,0.8735273908214819,255.26907872169483,0.5368692332882159,0.3964065970245321,0.3947050745638221,81
95,147.38899667213644,5.621775612709531,10,0,0.6507266030415422,0.7213025134291668,0.22434924269313866,295.68585946187926,0.2167263579889235,0.27029107129208196,0.7086742103895542,69
96,68.0814731510278,0.8844444030069641,27,5,0.6147263273874483,0.0882739462217114,0.26664987935845047,209.3809799700146,0.20600216037523694,0.4747405626975947,0.36659450867405274,324
97,73.9678838777267,3.446235300029249,27,4,0.6635525415394443,0.87392103665358,0.9283214731272205,393.20476644690854,0.27164475396372423,0.38378139095988795,0.5875204998283615,12
98,55.781419390842736,6.0956547221732285,7,1,0.1713929554699657,0.035897552259722146,0.6556187880205352,396.20483490296226,0.1917033559851449,0.06045911922844788,0.4322225070814469,118
99,2.574777399011373,3.141309765261968,22,5,0.693400936229684,0.25599837287691024,0.1037619457606474,304.3986410272897,0.29945920419928757,0.37537069001425066,0.6482575170363194,211
100,11.416743519186584,6.479463612947148,28,5,0.7531702425534548,0.20529303741946384,0.7618532653996323,281.34165683870253,0.15255733068982433,0.6964273183384784,0.7396481226848248,101
101,3.1933681293053824,2.2650191954925245,4,3,0.9192198679660198,0.11620599919083402,0.7855564641413851,211.37643226602296,0.02725071436546975,0.5148282791534481,0.6341280740026181,276
102,101.17295509275495,4.5322670594510175,9,1,0.7083643055366131,0.2974674598838126,0.5466202930851418,260.77307406007577,0.08217702972233139,0.09397821077228977,0.5632348994495664,195
103,37.73967087950999,5.996218506997747,6,5,0.4236986964790374,0.8105179783554566,0.5690354927649696,388.9737291160495,0.031379324806878404,0.7764287767122026,0.7543507510110004,76
104,71.04371771341901,1.3623186235398355,9,11,0.6203030308004657,0.20596406984278462,0.676743662991251,300.4870559901319,0.2788226512396922,0.5106658427810934,0.5448427125373843,337
105,238.12655298459754,2.361379497655822,3,5,0.5512894167583569,0.12490547010655854,0.6846469257608342,269.1735218658597,0.25747584798865103,0.25337826143833375,0.6119998857597532,332
106,28.673882298329833,6.046614565204122,8,5,0.4371539806462319,0.01775253330120932,0.3388398934826311,302.7907106925313,0.3775652299789465,0.4123976637375918,0.6471995206769685,204
107,52.82819748826726,2.920487185984639,26,7,0.2881558216507706,0.1712637682930252,0.3591337623633367,267.6365039401332,0.073654548274358,0.6953925742887943,0.7918231272925557,228
108,140.87491475385835,4.004222737895427,25,4,0.15814328304434505,0.19462209641960013,0.6272963974067758,205.4075145512312,0.4196908359687594,0.5363229832294778,0.3733995499578818,188
109,25.980515691739402,4.507710944195558,13,1,0.3334527663185089,0.01779498690765057,0.6413680232521501,281.6136512807316,0.026265209584436223,0.2035549016965141,0.7542480353942425,98
110,8.010427855017637,1.8480186641013243,1,5,0.6325423162511542,0.09770975386874535,0.7522739793044572,237.29548323276865,0.1455695175320561,0.43796548138493446,0.5449059721015311,217
111,34.21403038870571,4.101929338053977,24,7,0.233051230297958,0.2887220849822345,0.8201893954325724,325.6805065904654,0.06579429687314821,0.5533593144178007,0.6236263227061608,193
112,17.580835850006284,3.4973434990572008,8,3,0.6468700061642619,0.015354668014486181,0.5363929280086236,355.6964373877864,0.7289611853784107,0.42944107428438627,0.5572237931032553,42
113,265.4950085880625,1.7561919698936395,20,3,0.6500288898147495,0.2889895882428273,0.7266679998022116,257.2754331410408,0.07590479657511184,0.47326095790377304,0.5473574586587411,123
114,165.08870804845694,2.052622268743936,26,9,0.09132257431049216,0.3680705762838115,0.6086086522479208,311.67984934618596,0.019021490817754144,0.5043756085678861,0.48581991515332495,19
115,100.34941905205311,6.085560017364287,0,1,0.053209312321495186,0.07040728530823864,0.7268281128833427,299.06337369810404,0.011851711270594608,0.02498962499602019,0.21237037280840892,310
116,205.1519730520813,1.4165877053537308,22,6,0.32729901756628854,0.07564158891877525,0.966499334829922,255.7806729090937,0.14682953221220402,0.5116384671162985,0.9432267740577225,329
117,162.79689407405564,4.3593946275941,9,6,0.6098807220227578,0.043584764791872115,0.7366579084347259,163.34308159736403,0.14731661023441114,0.3542143203997436,0.6858339076096388,327
118,20.649547635863907,3.0823653301859713,9,5,0.7378510065997337,0.5078974212426866,0.659951391224482,238.52199568118954,0.39353517380960773,0.35377409479789207,0.6711695630629901,167
119,223.0813405235561,4.550063988010734,19,4,0.4409314649449853,0.6291431130858763,0.4553648264312391,253.43399154035606,0.2098847198145157,0.38915301299085886,0.32376810311902376,45
120,77.5099901966172,4.2754908476185065,24,7,0.3626318830401754,0.05353077237446371,0.6178703872292006,308.5978983767695,0.28990126234891256,0.3591731013551795,0.6370816096156579,222
121,164.73482913035662,2.781861683282088,21,7,0.335444690621966,0.3870991509425026,0.8602615066475786,314.59141456064947,0.03504592026387966,0.34008382461163295,0.7973669011373495,78
122,226.42426492862313,1.8524055235766115,28,6,0.6573057300714362,0.07881631129921737,0.4244048336962039,374.4923129893092,0.13607939771872615,0.6049557173177116,0.3854182469791261,169
123,38.27307164183185,5.553171992560851,2,5,0.24384264901163827,0.1211269233233677,0.3645381984231087,237.99720539742663,0.1699892255482701,0.13529378538530565,0.7758266334308551,245
124,11.659216012385084,5.0318205794108355,5,3,0.2995025775538493,0.04198424188038825,0.4542192797110183,250.80945489283124,0.06845101274910517,0.6899683356338943,0.8513436840823322,270
125,25.868674613938136,3.2184672035858473,28,5,0.8772373247729292,0.24459722666802977,0.505198238403487,261.3115336653715,0.06725784626020122,0.42401247883277626,0.3058334190319555,98
126,55.70576927486144,2.940375021670958,25,3,0.8643821638241967,0.07539113208230838,0.8472026986561739,288.57092209434796,0.15151200316990085,0.4161682113936341,0.40122434325064493,321
127,170.3829726638945,1.254493851034331,5,1,0.466011146173392,0.036170591281421145,0.7290759138419145,313.1737942300249,0.3035383248569805,0.2269160829502417,0.4739081235713925,140
128,197.13449718798333,4.444012505601112,20,2,0.6145334758017752,0.014043185679893287,0.581469942833936,325.81036439871843,0.25288674959566904,0.06759113164251798,0.7312781849296879,108
129,0.6976409181650647,5.757688148776428,1,6,0.3054399868246536,0.05402676623901946,0.6958037514763853,187.06016550304255,0.5515219628154158,0.44243287034387635,0.6546927378664525,312
130,71.48761593385558,1.2381086556612015,25,4,0.7390060997698964,0.12451181105270245,0.19025588677902813,371.6998973542504,0.1552205262139734,0.485103740713702,0.8083087061168783,136
131,54.02733209186713,1.4174247492062755,25,9,0.3485309077980767,0.35559273904065614,0.9884256179708455,328.17297314566787,0.049404312420493514,0.48467339625396283,0.6738549553203367,120
132,25.11673382758245,1.8727519902269187,17,4,0.49364301415502565,0.09688639939139845,0.8037181544845442,352.9627836696503,0.12226824558412254,0.5953798539191547,0.6668871640885583,98
133,12.768039154564681,1.9126728643193613,22,6,0.25195341007407207,0.24515820568460397,0.4330011568037699,156.66641562322155,0.2337447048481986,0.06817801973986946,0.6002519828044676,65
134,41.190857986243245,2.750086185191396,1,8,0.7916449287170826,0.14727424037448061,0.8106306306441303,349.91386491620676,0.044419491971134144,0.512670778785496,0.7030146636253681,143
135,286.31211226911495,2.594732652222252,11,5,0.4663600195880634,0.0009462650399749223,0.7575535000455157,240.2961073335719,0.05768828341400786,0.4538781881574939,0.19506262504492217,109
136,39.03838028814744,1.1601733753096195,21,3,0.9665988262182676,0.17158418992221633,0.4544932257227152,272.95657661242325,0.04926565269187822,0.597510262141048,0.9492027944096846,129
137,73.1452805760152,5.878548997680135,4,4,0.9450282554132556,0.29560192631015597,0.8408809884422527,386.0403497659387,0.22863507025535654,0.11621406987398605,0.8199759664206635,327
138,121.40869768808548,1.4184427607987107,19,3,0.8484902249963656,0.03967408876990953,0.622572163531841,339.4557152176094,0.017202208603407942,0.36571061795601734,0.5262080734795861,256
139,45.197449896696234,2.6709409153878365,6,6,0.1062317474542771,0.2860239991520938,0.75152598377292,259.39870129536916,0.05057593313417289,0.40228323680521205,0.5504111872174386,209
140,356.77981382916994,1.6934940183695033,23,6,0.7957340294364407,0.013634682100968284,0.929383181778403,347.7714636908137,0.11667741077938709,0.8870602367113717,0.8105753741886534,245
141,328.2009864541398,5.051295998717547,15,9,0.4749462787500104,0.33206008721133506,0.6960990798474825,321.64830756432474,0.14539075022295792,0.4468884768980484,0.9200673691417994,360
142,29.006129499220528,2.1522630115591284,19,5,0.2116069273298416,0.09582239593000684,0.7874319848337165,275.5584362517432,0.2950115780820513,0.2748746463395682,0.7155861164445757,153
143,68.76592784638473,3.0267928438841163,0,5,0.2771300386895455,0.03960336614843211,0.7427858185086815,328.54728547737733,0.16401716401856806,0.5893972539984368,0.5398317738528374,132
144,35.79304600790468,6.043368946581595,0,3,0.8013740991453738,0.057305200115978026,0.7690835553445684,277.30960232649545,0.03884320072100451,0.10167055849638544,0.6217876525611903,20
145,33.52496763810817,2.2644282471136643,16,8,0.897172503173696,0.05994352079646392,0.6398958865916005,323.21520490576773,0.2065423805426101,0.45184005350647977,0.7971536216386311,34
146,3.758447776552253,3.3001023491704746,26,6,0.37080797243212693,0.09028337273133002,0.7511183884693698,322.45045707493546,0.25158271594159803,0.5550652183987455,0.7790606046296189,359
147,94.04920709825932,1.5526763571837745,0,5,0.7807783670272519,0.024225129291271064,0.6508297591401025,330.2060175582452,0.4509874974391661,0.48995623711731695,0.63603758068604,309
148,69.85196328296385,2.640383541633144,20,1,0.7692746256853232,0.2834766678252829,0.8080085288256544,415.4601712331635,0.25505178070786666,0.4794533732827402,0.7123032421441821,223
149,5.285108738039248,3.8705557101692327,19,3,0.9626692095969615,0.3104111593402319,0.5629413813299152,356.71548695523126,0.05103100740515013,0.18714122399183486,0.9036095273690189,123
150,32.662592101036935,1.2195815794277094,12,2,0.4710294647138221,0.02884647579451977,0.6168257628692105,359.9987999694531,0.22294425412831512,0.5634643581320757,0.7803475353603774,239
151,238.88609510893403,2.307343681279402,29,7,0.16917963142751455,0.2925570056475568,0.6701368738395692,268.3857854900663,0.21897821614221566,0.2118371917354461,0.6945406958876303,363
152,27.386055214207705,3.3743284497625052,8,2,0.6592394734088545,0.07733005739319296,0.48975262991529755,208.95684788145186,0.145881129772114,0.5143691733086426,0.6233889048079431,299
153,15.653086098546975,0.7241046297913235,14,2,0.09533619336268292,0.21877184453008905,0.8480629512322323,288.7385320489508,0.35537925300205325,0.23702307497294015,0.4898738871095048,340
154,67.22721094736363,3.7822073548513973,2,8,0.5167261424314182,0.2332874999589679,0.8106056672093368,270.817171504458,0.07493593697569502,0.354997562867215,0.6804866377263092,3
155,424.40369826152596,3.1943439979757686,13,3,0.6277764164226812,0.028982843411711454,0.29708330962900253,335.9766538119521,0.21562568814530617,0.39401715448004127,0.8932200391097358,122
156,27.71448135597262,1.9725972017809696,22,6,0.5936956728763565,0.31553747299813056,0.8611053833143933,288.1405536338424,0.24163211497562206,0.7901116320957476,0.5078030609313195,41
157,111.51550102972934,2.8717210051402104,10,6,0.0870381479240448,0.20612395130904154,0.3307985316200242,379.573448812731,0.03727550102965877,0.3625761229198559,0.6730926488323794,168
158,143.3887626239463,6.0082219186170684,23,2,0.6137607295033636,0.19824013596895174,0.44100475631848496,195.64963467732971,0.1477850465672866,0.28993348925715023,0.2339336045032968,279
159,27.133317233580577,0.9712260572285624,21,5,0.4344320432775736,0.16790351104849385,0.5587998458937449,283.23954896668175,0.07444459786740612,0.40125334566452886,0.9425839533223469,224
